pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
894,1447,napolitana_m,2,2023-03-01,20:44,7.56,15.12,M,Vegetariana,"champiñon, queso, pimiento, aceituna",Napolitana
895,1447,mexicana_m,4,2023-01-29,12:54,10.4,41.6,M,Especial,"jamon, pepperoni",Mexicana
896,1448,hawaiiana_s,2,2023-02-16,18:11,8.3,16.6,S,Clásica,"champiñon, pimiento, pepperoni, aceituna",Hawaiiana
897,1448,cuatro_quesos_s,2,2023-02-14,15:32,6.68,13.36,S,Premium,"queso, tomate, aceituna",Cuatro_quesos
898,1449,napolitana_m,5,2023-01-30,22:49,9.93,49.65,M,Vegetariana,"champiñon, queso, pepperoni, aceituna, pimiento",Napolitana
899,1449,carbonara_xl,3,2023-01-29,11:46,5.39,16.17,XL,Vegetariana,"queso, pepperoni, tomate, champiñon, jamon",Carbonara
900,1450,carbonara_s,5,2023-01-19,11:32,11.32,56.6,S,Especial,"aceituna, queso",Carbonara
901,1450,mexicana_s,5,2023-01-21,10:08,11.92,59.6,S,Especial,"champiñon, pepperoni, pimiento, jamon",Mexicana
902,1451,margarita_xl,3,2023-01-22,21:52,9.59,28.77,XL,Clásica,"queso, pimiento, pepperoni",Margarita
903,1451,carbonara_s,1,2023-01-15,16:01,10.87,10.87,S,Especial,"jamon, aceituna, tomate, champiñon",Carbonara
904,1452,carbonara_xl,5,2023-01-19,18:08,5.66,28.3,XL,Vegetariana,"queso, aceituna, pepperoni, tomate",Carbonara
905,1452,margarita_xl,5,2023-01-28,22:17,9.99,49.95,XL,Clásica,"tomate, queso, pepperoni",Margarita
906,1453,cuatro_quesos_xl,4,2023-01-30,18:47,10.54,42.16,XL,Premium,"jamon, pepperoni",Cuatro_quesos
907,1453,cuatro_quesos_xl,1,2023-01-15,22:13,13.31,13.31,XL,Clásica,"champiñon, tomate, pepperoni, jamon",Cuatro_quesos
908,1454,carbonara_xl,3,2023-01-09,22:56,12.71,38.13,XL,Premium,"queso, jamon, pepperoni, aceituna, champiñon",Carbonara
909,1454,margarita_m,2,2023-01-02,19:42,5.78,11.56,M,Clásica,"queso, pimiento",Margarita
910,1455,mexicana_s,4,2023-02-22,19:08,11.38,45.52,S,Vegetariana,"aceituna, pepperoni, tomate, jamon",Mexicana
911,1455,carbonara_m,4,2023-01-20,20:22,8.05,32.2,M,Clásica,"aceituna, jamon",Carbonara
912,1456,margarita_s,4,2023-01-01,18:28,14.45,57.8,S,Premium,"pepperoni, champiñon",Margarita
913,1456,cuatro_quesos_xl,2,2023-02-17,21:25,13.31,26.62,XL,Clásica,"queso, pimiento",Cuatro_quesos
914,1457,cuatro_quesos_m,2,2023-02-02,14:36,14.99,29.98,M,Especial,"tomate, aceituna, champiñon, pimiento",Cuatro_quesos
915,1457,mexicana_m,2,2023-02-09,20:26,12.49,24.98,M,Vegetariana,"tomate, jamon, champiñon, aceituna",Mexicana
916,1458,mexicana_xl,1,2023-02-25,19:33,9.37,9.37,XL,Premium,"champiñon, pepperoni",Mexicana
917,1458,cuatro_quesos_xl,2,2023-02-04,12:33,9.67,19.34,XL,Especial,"queso, pimiento, champiñon, aceituna",Cuatro_quesos
918,1459,napolitana_xl,1,2023-01-15,16:53,13.82,13.82,XL,Vegetariana,"pimiento, jamon",Napolitana
919,1459,carbonara_s,4,2023-01-20,10:43,9.14,36.56,S,Clásica,"tomate, aceituna",Carbonara
920,1460,mexicana_l,1,2023-02-26,20:17,6.12,6.12,L,Premium,"tomate, jamon, queso, aceituna, pimiento",Mexicana
921,1460,margarita_m,3,2023-01-29,12:05,10.62,31.86,M,Vegetariana,"queso, pimiento, pepperoni, tomate, jamon",Margarita
922,1461,mexicana_xl,2,2023-01-09,19:33,6.11,12.22,XL,Vegetariana,"jamon, queso, champiñon, aceituna",Mexicana
923,1461,margarita_s,1,2023-01-24,15:32,12.48,12.48,S,Premium,"jamon, aceituna, pimiento, champiñon, pepperoni",Margarita
924,1462,carbonara_xl,3,2023-01-22,16:37,13.09,39.27,XL,Vegetariana,"jamon, champiñon, queso, pimiento, pepperoni",Carbonara
925,1462,hawaiiana_m,5,2023-02-10,20:06,8.18,40.9,M,Vegetariana,"pimiento, tomate, aceituna, champiñon",Hawaiiana
926,1463,napolitana_s,5,2023-02-25,12:43,11.51,57.55,S,Especial,"pepperoni, tomate, jamon, queso, pimiento",Napolitana
927,1463,napolitana_m,3,2023-01-03,19:12,14.16,42.48,M,Premium,"queso, jamon, pimiento, tomate, aceituna",Napolitana
928,1464,mexicana_m,5,2023-01-05,10:26,12.37,61.85,M,Vegetariana,"jamon, pimiento, champiñon",Mexicana
929,1464,margarita_xl,3,2023-02-21,13:22,12.31,36.93,XL,Clásica,"champiñon, jamon, pepperoni",Margarita
930,1465,carbonara_s,3,2023-02-23,15:38,12.38,37.14,S,Clásica,"jamon, champiñon",Carbonara
931,1465,cuatro_quesos_s,3,2023-02-05,18:20,8.25,24.75,S,Vegetariana,"jamon, tomate, aceituna, queso",Cuatro_quesos
932,1466,cuatro_quesos_s,4,2023-01-03,17:40,11.87,47.48,S,Clásica,"champiñon, aceituna",Cuatro_quesos
933,1466,napolitana_s,2,2023-02-25,16:25,7.65,15.3,S,Especial,"tomate, queso",Napolitana
934,1467,hawaiiana_m,3,2023-01-09,21:12,6.02,18.06,M,Vegetariana,"aceituna, pepperoni, pimiento, jamon",Hawaiiana
935,1467,cuatro_quesos_xl,4,2023-02-11,19:50,14.79,59.16,XL,Vegetariana,"champiñon, pimiento",Cuatro_quesos
936,1468,carbonara_xl,4,2023-02-23,18:43,6.05,24.2,XL,Vegetariana,"queso, jamon, tomate, pimiento",Carbonara
937,1468,napolitana_xl,5,2023-01-19,18:29,8.52,42.6,XL,Clásica,"aceituna, tomate, pepperoni",Napolitana
938,1469,margarita_s,3,2023-02-06,14:49,6.22,18.66,S,Premium,"queso, champiñon, aceituna",Margarita
939,1469,margarita_l,1,2023-02-20,19:57,10.63,10.63,L,Premium,"queso, aceituna, pepperoni, jamon, pimiento",Margarita
940,1470,hawaiiana_m,4,2023-02-05,16:32,5.29,21.16,M,Vegetariana,"tomate, pimiento, queso, champiñon, pepperoni",Hawaiiana
941,1470,carbonara_xl,2,2023-02-02,17:57,13.66,27.32,XL,Clásica,"queso, jamon, pimiento, pepperoni, aceituna",Carbonara
942,1471,hawaiiana_l,4,2023-01-17,11:59,11.43,45.72,L,Especial,"pimiento, aceituna",Hawaiiana
943,1471,mexicana_xl,1,2023-01-29,15:00,8.34,8.34,XL,Vegetariana,"jamon, aceituna, pepperoni, pimiento, queso",Mexicana
944,1472,napolitana_m,5,2023-01-16,22:13,9.05,45.25,M,Especial,"jamon, queso, pepperoni, tomate",Napolitana
945,1472,napolitana_s,1,2023-02-21,22:00,12.95,12.95,S,Premium,"queso, jamon, pepperoni, pimiento",Napolitana
946,1473,napolitana_m,3,2023-02-28,14:17,12.12,36.36,M,Especial,"jamon, tomate",Napolitana
947,1473,carbonara_m,1,2023-02-03,13:51,10.01,10.01,M,Vegetariana,"queso, champiñon, aceituna",Carbonara
948,1474,napolitana_s,4,2023-01-29,14:42,14.07,56.28,S,Especial,"pepperoni, tomate",Napolitana
949,1474,hawaiiana_l,4,2023-01-26,15:31,11.69,46.76,L,Vegetariana,"champiñon, jamon, tomate",Hawaiiana
950,1475,hawaiiana_s,5,2023-01-08,10:32,12.69,63.45,S,Premium,"aceituna, pimiento",Hawaiiana
951,1475,margarita_s,2,2023-01-04,16:20,12.74,25.48,S,Vegetariana,"aceituna, champiñon",Margarita
952,1476,mexicana_xl,2,2023-01-11,21:41,6.59,13.18,XL,Premium,"jamon, queso, pepperoni, pimiento",Mexicana
953,1476,cuatro_quesos_m,1,2023-02-04,18:54,5.77,5.77,M,Vegetariana,"champiñon, pimiento",Cuatro_quesos
954,1477,napolitana_xl,3,2023-02-19,10:52,13.0,39.0,XL,Clásica,"aceituna, pepperoni, pimiento, jamon, queso",Napolitana
955,1477,mexicana_l,1,2023-02-16,16:37,10.58,10.58,L,Vegetariana,"champiñon, tomate",Mexicana
956,1478,napolitana_xl,5,2023-02-11,21:13,5.15,25.75,XL,Premium,"aceituna, champiñon, pimiento, pepperoni, tomate",Napolitana
957,1478,margarita_l,3,2023-01-27,10:45,10.17,30.51,L,Especial,"tomate, queso",Margarita
958,1479,mexicana_l,3,2023-01-03,21:40,8.04,24.12,L,Premium,"jamon, aceituna, tomate, pepperoni",Mexicana
959,1479,mexicana_m,3,2023-02-12,21:07,14.05,42.15,M,Especial,"champiñon, tomate, aceituna, pepperoni, jamon",Mexicana
960,1480,napolitana_xl,5,2023-02-04,20:00,6.98,34.9,XL,Clásica,"jamon, pimiento, pepperoni, queso",Napolitana
961,1480,hawaiiana_xl,5,2023-02-12,15:09,7.61,38.05,XL,Premium,"tomate, jamon, champiñon, pepperoni, queso",Hawaiiana
962,1481,cuatro_quesos_s,5,2023-01-13,11:53,13.58,67.9,S,Clásica,"aceituna, queso",Cuatro_quesos
963,1481,margarita_xl,4,2023-01-26,17:45,12.97,51.88,XL,Clásica,"pepperoni, tomate, aceituna, champiñon",Margarita
964,1482,carbonara_m,4,2023-01-04,14:44,6.93,27.72,M,Vegetariana,"aceituna, queso, pepperoni, tomate, champiñon",Carbonara
965,1482,hawaiiana_xl,5,2023-02-02,19:24,10.48,52.4,XL,Especial,"pimiento, jamon, pepperoni",Hawaiiana
966,1483,mexicana_l,4,2023-02-14,14:55,10.16,40.64,L,Vegetariana,"pimiento, jamon, champiñon",Mexicana
967,1483,margarita_s,1,2023-02-25,17:55,10.5,10.5,S,Premium,"jamon, tomate",Margarita
968,1484,napolitana_m,1,2023-01-12,19:42,8.68,8.68,M,Especial,"pepperoni, aceituna, jamon, tomate",Napolitana
969,1484,cuatro_quesos_m,2,2023-02-08,10:44,5.57,11.14,M,Premium,"jamon, pepperoni, queso",Cuatro_quesos
970,1485,carbonara_s,1,2023-01-01,13:44,13.59,13.59,S,Vegetariana,"pimiento, jamon, champiñon, pepperoni",Carbonara
971,1485,napolitana_xl,4,2023-02-18,10:40,8.27,33.08,XL,Clásica,"tomate, jamon, queso",Napolitana
972,1486,margarita_s,1,2023-02-04,13:10,5.18,5.18,S,Clásica,"champiñon, pepperoni, aceituna, jamon, queso",Margarita
973,1486,cuatro_quesos_m,2,2023-01-28,20:21,8.79,17.58,M,Vegetariana,"tomate, jamon, pepperoni, pimiento, queso",Cuatro_quesos
974,1487,carbonara_s,3,2023-02-11,13:16,11.9,35.7,S,Especial,"champiñon, jamon",Carbonara
975,1487,cuatro_quesos_l,2,2023-02-05,19:17,12.24,24.48,L,Vegetariana,"pepperoni, jamon, pimiento, tomate",Cuatro_quesos
976,1488,hawaiiana_xl,3,2023-01-25,22:36,6.35,19.05,XL,Vegetariana,"tomate, aceituna, champiñon, pepperoni",Hawaiiana
977,1488,carbonara_s,1,2023-01-28,14:39,5.37,5.37,S,Clásica,"tomate, jamon",Carbonara
978,1489,mexicana_s,3,2023-02-18,14:57,13.2,39.6,S,Especial,"tomate, pimiento",Mexicana
979,1489,mexicana_s,1,2023-01-18,19:00,6.86,6.86,S,Especial,"queso, jamon",Mexicana
980,1490,mexicana_l,1,2023-02-19,22:30,14.29,14.29,L,Clásica,"champiñon, tomate",Mexicana
981,1490,margarita_xl,5,2023-02-21,17:31,10.56,52.8,XL,Especial,"pimiento, queso, champiñon, aceituna, tomate",Margarita
982,1491,hawaiiana_l,4,2023-01-15,16:19,13.47,53.88,L,Clásica,"champiñon, pimiento",Hawaiiana
983,1491,hawaiiana_xl,3,2023-03-02,18:32,11.69,35.07,XL,Clásica,"pepperoni, pimiento",Hawaiiana
984,1492,napolitana_m,1,2023-01-23,12:22,6.74,6.74,M,Vegetariana,"jamon, queso, aceituna, champiñon",Napolitana
985,1492,cuatro_quesos_m,4,2023-01-14,10:00,14.27,57.08,M,Especial,"champiñon, aceituna, pimiento, tomate, queso",Cuatro_quesos
986,1493,mexicana_s,5,2023-02-26,21:19,6.06,30.3,S,Clásica,"pepperoni, champiñon, jamon",Mexicana
987,1493,mexicana_xl,3,2023-03-02,17:03,9.95,29.85,XL,Premium,"tomate, champiñon, queso",Mexicana
988,1494,napolitana_xl,2,2023-01-25,10:17,7.45,14.9,XL,Especial,"tomate, jamon",Napolitana
989,1494,mexicana_s,5,2023-02-17,12:07,13.45,67.25,S,Clásica,"aceituna, jamon, pimiento",Mexicana
990,1495,napolitana_m,5,2023-02-18,14:57,12.85,64.25,M,Especial,"pimiento, champiñon, queso, jamon",Napolitana
991,1495,mexicana_s,4,2023-01-29,17:13,14.02,56.08,S,Especial,"queso, pimiento, tomate, aceituna, champiñon",Mexicana
992,1496,mexicana_l,2,2023-02-14,20:00,7.55,15.1,L,Clásica,"tomate, queso",Mexicana
993,1496,hawaiiana_xl,2,2023-01-03,16:41,7.86,15.72,XL,Clásica,"queso, pimiento, champiñon, tomate, aceituna",Hawaiiana
994,1497,carbonara_l,2,2023-02-15,20:31,12.61,25.22,L,Premium,"aceituna, champiñon, pepperoni, jamon",Carbonara
995,1497,mexicana_xl,5,2023-01-10,15:46,14.15,70.75,XL,Premium,"pepperoni, tomate, aceituna, queso, jamon",Mexicana
996,1498,cuatro_quesos_l,2,2023-02-16,14:59,10.95,21.9,L,Clásica,"queso, pepperoni, jamon, pimiento",Cuatro_quesos
997,1498,cuatro_quesos_s,5,2023-01-19,16:42,8.8,44.0,S,Vegetariana,"aceituna, tomate, jamon, pimiento, pepperoni",Cuatro_quesos
998,1499,hawaiiana_xl,5,2023-02-16,10:17,11.72,58.6,XL,Vegetariana,"jamon, aceituna, queso, pepperoni",Hawaiiana
999,1499,mexicana_xl,4,2023-01-20,13:46,10.8,43.2,XL,Clásica,"queso, pepperoni",Mexicana
1000,1500,margarita_m,2,2023-01-02,19:30,8.18,16.36,M,Especial,"champiñon, queso, pimiento, pepperoni",Margarita
1001,1500,hawaiiana_l,5,2023-02-16,16:58,13.11,65.55,L,Vegetariana,"queso, aceituna",Hawaiiana
1002,1501,cuatro_quesos_m,4,2023-02-05,21:26,5.72,22.88,M,Clásica,"pepperoni, jamon, pimiento",Cuatro_quesos
1003,1501,carbonara_m,2,2023-03-02,21:07,12.24,24.48,M,Vegetariana,"champiñon, tomate",Carbonara
1004,1502,cuatro_quesos_m,2,2023-01-28,21:04,8.64,17.28,M,Premium,"champiñon, pepperoni, pimiento",Cuatro_quesos
1005,1502,mexicana_m,2,2023-01-21,20:34,8.16,16.32,M,Premium,"champiñon, pimiento, jamon, queso, tomate",Mexicana
1006,1503,hawaiiana_xl,4,2023-01-24,17:15,6.69,26.76,XL,Clásica,"pimiento, pepperoni, champiñon",Hawaiiana
1007,1503,hawaiiana_s,3,2023-02-08,12:07,6.98,20.94,S,Vegetariana,"pimiento, tomate, pepperoni, jamon, champiñon",Hawaiiana
1008,1504,mexicana_m,5,2023-02-07,13:21,11.48,57.4,M,Clásica,"jamon, tomate, aceituna, pimiento, queso",Mexicana
1009,1504,hawaiiana_l,1,2023-01-30,11:00,12.46,12.46,L,Premium,"aceituna, pepperoni, champiñon, queso, pimiento",Hawaiiana
1010,1505,hawaiiana_m,1,2023-01-14,10:37,14.83,14.83,M,Especial,"pimiento, aceituna, champiñon, pepperoni, queso",Hawaiiana
1011,1505,carbonara_m,2,2023-02-01,17:05,6.91,13.82,M,Vegetariana,"champiñon, queso, pepperoni, jamon",Carbonara
1012,1506,margarita_xl,5,2023-01-22,17:57,5.3,26.5,XL,Vegetariana,"tomate, champiñon, queso",Margarita
1013,1506,napolitana_s,2,2023-01-23,20:10,11.12,22.24,S,Vegetariana,"aceituna, champiñon, queso, pimiento, tomate",Napolitana
1014,1507,mexicana_s,1,2023-01-11,17:58,8.28,8.28,S,Premium,"queso, tomate, aceituna",Mexicana
1015,1507,mexicana_s,4,2023-02-19,14:53,13.87,55.48,S,Vegetariana,"jamon, queso, champiñon, pimiento",Mexicana
1016,1508,hawaiiana_s,2,2023-02-16,11:34,14.69,29.38,S,Clásica,"pepperoni, champiñon, queso, tomate, pimiento",Hawaiiana
1017,1508,cuatro_quesos_l,4,2023-02-22,16:12,10.77,43.08,L,Especial,"tomate, queso, pimiento, aceituna, jamon",Cuatro_quesos
1018,1509,napolitana_s,5,2023-01-27,18:28,9.31,46.55,S,Vegetariana,"jamon, pimiento, champiñon, pepperoni",Napolitana
1019,1509,margarita_m,3,2023-01-27,15:53,5.69,17.07,M,Especial,"aceituna, tomate, jamon, pepperoni",Margarita
1020,1510,cuatro_quesos_l,4,2023-03-02,14:58,9.51,38.04,L,Especial,"champiñon, queso, aceituna, jamon, pimiento",Cuatro_quesos
1021,1510,margarita_l,1,2023-01-04,20:35,10.05,10.05,L,Clásica,"aceituna, pimiento, tomate, champiñon, jamon",Margarita
1022,1511,mexicana_m,2,2023-01-11,20:02,8.82,17.64,M,Clásica,"jamon, aceituna, tomate, champiñon",Mexicana
1023,1511,carbonara_l,2,2023-01-17,18:56,9.48,18.96,L,Clásica,"champiñon, pimiento, aceituna",Carbonara
1024,1512,cuatro_quesos_m,2,2023-01-04,17:20,13.89,27.78,M,Premium,"queso, pepperoni, jamon, aceituna",Cuatro_quesos
1025,1512,margarita_s,5,2023-02-20,14:49,9.51,47.55,S,Especial,"aceituna, jamon, champiñon, pimiento",Margarita
1026,1513,cuatro_quesos_l,2,2023-02-06,16:31,13.38,26.76,L,Clásica,"pepperoni, aceituna, queso, tomate, jamon",Cuatro_quesos
1027,1513,cuatro_quesos_s,3,2023-01-03,14:06,11.41,34.23,S,Clásica,"jamon, champiñon, tomate",Cuatro_quesos
1028,1514,hawaiiana_m,1,2023-01-01,12:13,11.16,11.16,M,Clásica,"pepperoni, jamon",Hawaiiana
1029,1514,mexicana_xl,5,2023-02-22,13:27,12.01,60.05,XL,Especial,"pepperoni, aceituna, tomate, champiñon, queso",Mexicana
1030,1515,napolitana_m,2,2023-02-26,14:42,10.49,20.98,M,Especial,"jamon, champiñon, pimiento",Napolitana
1031,1515,carbonara_m,1,2023-02-11,22:12,9.17,9.17,M,Vegetariana,"jamon, champiñon, aceituna",Carbonara
1032,1516,mexicana_l,3,2023-01-21,18:05,7.57,22.71,L,Especial,"tomate, pimiento, queso, jamon, champiñon",Mexicana
1033,1516,margarita_s,2,2023-01-19,16:00,12.9,25.8,S,Especial,"pepperoni, tomate, pimiento",Margarita
1034,1517,napolitana_xl,4,2023-01-19,13:03,6.04,24.16,XL,Especial,"pepperoni, aceituna, tomate, queso, champiñon",Napolitana
1035,1517,carbonara_m,5,2023-02-06,10:57,11.65,58.25,M,Clásica,"tomate, aceituna, jamon",Carbonara
1036,1518,carbonara_l,3,2023-02-09,20:03,6.77,20.31,L,Clásica,"jamon, champiñon, aceituna, queso",Carbonara
1037,1518,napolitana_l,5,2023-01-05,12:21,7.7,38.5,L,Especial,"champiñon, queso, jamon, pepperoni, pimiento",Napolitana
1038,1519,carbonara_l,2,2023-02-03,20:10,6.17,12.34,L,Especial,"pepperoni, champiñon, jamon, queso",Carbonara
1039,1519,carbonara_m,5,2023-03-02,20:47,9.58,47.9,M,Vegetariana,"aceituna, champiñon, jamon, tomate, pimiento",Carbonara
1040,1520,margarita_m,2,2023-01-29,10:37,13.96,27.92,M,Especial,"aceituna, pepperoni, tomate, jamon, pimiento",Margarita
1041,1520,margarita_s,3,2023-02-09,21:14,11.28,33.84,S,Vegetariana,"champiñon, pimiento, jamon, queso",Margarita
1042,1521,mexicana_m,4,2023-01-04,13:06,11.21,44.84,M,Vegetariana,"pepperoni, aceituna, pimiento, jamon",Mexicana
1043,1521,mexicana_l,2,2023-01-18,16:23,10.22,20.44,L,Especial,"tomate, jamon",Mexicana
1044,1522,cuatro_quesos_l,3,2023-01-08,22:23,5.11,15.33,L,Especial,"pepperoni, jamon, queso, champiñon, aceituna",Cuatro_quesos
1045,1522,carbonara_s,1,2023-02-28,18:03,9.53,9.53,S,Premium,"queso, pimiento",Carbonara
1046,1523,margarita_s,5,2023-01-09,16:42,8.49,42.45,S,Vegetariana,"aceituna, pepperoni",Margarita
1047,1523,napolitana_m,3,2023-01-10,16:18,13.11,39.33,M,Vegetariana,"jamon, queso",Napolitana
1048,1524,mexicana_xl,1,2023-02-27,12:10,7.13,7.13,XL,Vegetariana,"pimiento, champiñon",Mexicana
1049,1524,hawaiiana_l,2,2023-01-09,19:09,6.05,12.1,L,Vegetariana,"pepperoni, tomate",Hawaiiana
1050,1525,carbonara_m,5,2023-01-13,14:10,13.7,68.5,M,Clásica,"pimiento, aceituna",Carbonara
1051,1525,napolitana_l,3,2023-02-01,19:04,5.54,16.62,L,Vegetariana,"champiñon, jamon, aceituna, queso",Napolitana
1052,1526,hawaiiana_s,2,2023-01-22,12:29,6.54,13.08,S,Vegetariana,"pimiento, tomate, aceituna",Hawaiiana
1053,1526,mexicana_xl,3,2023-01-02,14:09,10.01,30.03,XL,Premium,"tomate, aceituna, pimiento, jamon, pepperoni",Mexicana
1054,1527,carbonara_xl,5,2023-02-04,13:29,14.09,70.45,XL,Especial,"pimiento, pepperoni",Carbonara
1055,1527,hawaiiana_l,2,2023-01-01,15:59,11.72,23.44,L,Clásica,"tomate, aceituna, champiñon, pimiento",Hawaiiana
1056,1528,cuatro_quesos_l,1,2023-02-09,18:52,14.18,14.18,L,Vegetariana,"pepperoni, aceituna, pimiento",Cuatro_quesos
1057,1528,mexicana_s,2,2023-01-17,21:08,13.65,27.3,S,Clásica,"queso, champiñon, tomate",Mexicana
1058,1529,mexicana_s,5,2023-02-08,11:04,7.42,37.1,S,Especial,"queso, pimiento",Mexicana
1059,1529,carbonara_m,2,2023-01-26,10:30,7.13,14.26,M,Especial,"aceituna, jamon, queso, champiñon, pimiento",Carbonara
1060,1530,hawaiiana_l,2,2023-01-07,21:59,11.82,23.64,L,Premium,"pimiento, aceituna, pepperoni, jamon",Hawaiiana
1061,1530,hawaiiana_s,1,2023-01-11,10:21,5.67,5.67,S,Premium,"jamon, tomate",Hawaiiana
1062,1531,carbonara_xl,4,2023-01-12,16:37,8.93,35.72,XL,Vegetariana,"champiñon, aceituna, pepperoni, tomate, queso",Carbonara
1063,1531,carbonara_s,4,2023-01-16,10:07,12.49,49.96,S,Premium,"tomate, pimiento, aceituna",Carbonara
1064,1532,margarita_s,3,2023-01-25,19:32,10.13,30.39,S,Especial,"pimiento, pepperoni",Margarita
1065,1532,mexicana_xl,2,2023-02-04,22:22,12.38,24.76,XL,Especial,"pepperoni, aceituna",Mexicana
1066,1533,carbonara_m,4,2023-01-12,15:48,11.14,44.56,M,Premium,"aceituna, pepperoni, tomate",Carbonara
1067,1533,hawaiiana_xl,4,2023-02-08,21:21,8.54,34.16,XL,Clásica,"pimiento, queso, pepperoni, jamon, champiñon",Hawaiiana
1068,1534,mexicana_s,2,2023-02-26,10:45,5.9,11.8,S,Especial,"pepperoni, queso",Mexicana
1069,1534,napolitana_l,4,2023-02-26,15:34,12.92,51.68,L,Vegetariana,"tomate, pepperoni, jamon",Napolitana
1070,1535,hawaiiana_l,1,2023-01-31,18:58,12.55,12.55,L,Especial,"queso, aceituna",Hawaiiana
1071,1535,mexicana_xl,4,2023-02-22,14:40,12.1,48.4,XL,Especial,"tomate, pimiento, pepperoni, queso",Mexicana
1072,1536,hawaiiana_xl,3,2023-01-19,10:51,9.4,28.2,XL,Clásica,"jamon, champiñon",Hawaiiana
1073,1536,margarita_s,1,2023-01-31,12:00,13.37,13.37,S,Premium,"champiñon, pimiento, tomate, queso",Margarita
1074,1537,carbonara_m,4,2023-02-24,15:35,10.85,43.4,M,Clásica,"jamon, pepperoni, aceituna",Carbonara
1075,1537,margarita_l,5,2023-01-31,22:30,13.01,65.05,L,Vegetariana,"champiñon, aceituna",Margarita
1076,1538,margarita_m,3,2023-01-09,13:49,12.74,38.22,M,Vegetariana,"tomate, pimiento, pepperoni, jamon",Margarita
1077,1538,cuatro_quesos_xl,2,2023-02-08,20:33,13.74,27.48,XL,Premium,"aceituna, champiñon",Cuatro_quesos
1078,1539,margarita_l,5,2023-02-12,10:25,6.47,32.35,L,Clásica,"jamon, pepperoni, champiñon, pimiento",Margarita
1079,1539,margarita_xl,3,2023-01-26,20:03,9.3,27.9,XL,Clásica,"champiñon, pepperoni, tomate, jamon, pimiento",Margarita
1080,1540,cuatro_quesos_l,4,2023-01-01,15:35,7.2,28.8,L,Vegetariana,"jamon, champiñon",Cuatro_quesos
1081,1540,carbonara_m,5,2023-02-19,14:09,6.39,31.95,M,Clásica,"aceituna, pepperoni, pimiento",Carbonara
1082,1541,margarita_m,2,2023-01-30,18:53,6.42,12.84,M,Clásica,"tomate, pepperoni, aceituna, pimiento",Margarita
1083,1541,cuatro_quesos_m,4,2023-02-13,18:14,5.71,22.84,M,Vegetariana,"champiñon, tomate, pimiento, jamon",Cuatro_quesos
1084,1542,napolitana_s,5,2023-02-15,14:09,8.25,41.25,S,Especial,"aceituna, tomate",Napolitana
1085,1542,cuatro_quesos_l,4,2023-02-01,12:07,8.34,33.36,L,Premium,"pimiento, queso",Cuatro_quesos
1086,1543,carbonara_l,5,2023-01-29,19:03,13.14,65.7,L,Vegetariana,"queso, pimiento, tomate, pepperoni",Carbonara
1087,1543,carbonara_s,5,2023-02-01,22:30,12.4,62.0,S,Especial,"champiñon, aceituna, pepperoni, queso",Carbonara
1088,1544,cuatro_quesos_l,2,2023-01-28,15:45,7.55,15.1,L,Clásica,"tomate, champiñon, jamon",Cuatro_quesos
1089,1544,cuatro_quesos_xl,1,2023-01-28,16:26,8.07,8.07,XL,Premium,"aceituna, queso, tomate, champiñon, jamon",Cuatro_quesos
1090,1545,mexicana_xl,3,2023-01-17,12:47,14.67,44.01,XL,Vegetariana,"queso, pimiento, tomate, champiñon",Mexicana
1091,1545,carbonara_s,2,2023-02-11,20:37,5.27,10.54,S,Vegetariana,"jamon, pepperoni, aceituna, tomate",Carbonara
1092,1546,carbonara_l,1,2023-01-25,21:49,12.46,12.46,L,Clásica,"champiñon, queso, jamon, aceituna",Carbonara
1093,1546,carbonara_xl,2,2023-01-28,19:52,7.72,15.44,XL,Especial,"pimiento, aceituna, tomate",Carbonara
